locked_fit_id,fit_slot,source_pool,position_or_role_bucket,failure_risk_band_v0_3,source_gap_band,translation_uncertainty_policy,medical_risk_bucket,contract_control_bucket,manual_review_tier_v0_3,candidate_release_allowed,score_release_allowed,rank_release_allowed,shortlist_label_allowed,is_final_recommendation,release_policy
LOCKED-FP-V03-A94FA80E6A4A,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-C39E43BEEE3B,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-9EEE6FCB4049,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-B9A9C4BD6C0E,foreign_pitcher,,SP/multi-inning pitcher candidate pool,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-C312C1A2F1CC,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,recent_dfa_high_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-481E96B7F9A5,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-E4B8DA2F7C17,foreign_pitcher,,SP/multi-inning pitcher candidate pool,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-3F48D4E77EF3,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-5A72043AE02C,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-E319F3418C80,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-7861D7C9F8C5,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-E5CD3DB139C4,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-BBF98292F56F,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,recent_dfa_high_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-45E4E071A16C,foreign_pitcher,,SP/multi-inning pitcher candidate pool,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,recent_dfa_high_access,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-B62DC70EB277,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-A5DD32514C95,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-ED80C7575E1E,foreign_pitcher,,SP/multi-inning pitcher candidate pool,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-F5FAAF514384,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,recent_dfa_high_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-6840D49E8A0E,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-B21D589BEED1,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,recent_free_agent_or_released_high_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-2B3AF9925BCB,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-AE847FFC7BE2,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-3DFA5A7BAAEE,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-97FAB01DD567,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-600F8F699B63,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-C9625B0D4B05,foreign_pitcher,,SP/multi-inning pitcher candidate pool,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,non40man_or_outrighted_medium_access,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-FE0D29CAC8B7,foreign_pitcher,,SP/multi-inning pitcher candidate pool,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-F9C7234EB5BC,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,recent_dfa_high_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-B1068433B81D,foreign_pitcher,,SP/multi-inning pitcher candidate pool,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-B22AC073381F,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-F76169FF8AA5,foreign_pitcher,,SP/multi-inning pitcher candidate pool,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-704439BACA7C,foreign_pitcher,,SP/multi-inning pitcher candidate pool,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-552C3C4A24F6,foreign_pitcher,,SP/multi-inning pitcher candidate pool,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,40man_nonactive_contract_blocker,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-0A5C6494A502,foreign_pitcher,,SP/multi-inning pitcher candidate pool,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-A6C64D0E51F2,foreign_pitcher,,SP/multi-inning pitcher candidate pool,manual_review_required,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,40man_nonactive_contract_blocker,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-49B623DABA84,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-6079B36260F2,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-990817ECDD9E,foreign_pitcher,,SP/multi-inning pitcher candidate pool,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,recent_dfa_high_access,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
