game_year,pitcher,player_name,pa,pitch,hit,walk,hbp,strikeout,home_run,swing,whiff,zone_pitch,out_zone_pitch,chase_swing,first_pitch,first_pitch_nonball,three_ball_pitch,bbe,hardhit,barrel,woba_num,woba_den,xwoba_num,xslg_num,x_metric_den,early_1_3_pa,early_1_3_woba_num,early_1_3_woba_den,early_1_3_bbe,early_1_3_xwoba_num,early_1_3_x_metric_den,runner_on_base_pa,runner_on_base_woba_num,runner_on_base_woba_den,runner_on_base_bbe,runner_on_base_xwoba_num,runner_on_base_x_metric_den,risp_pa,risp_woba_num,risp_woba_den,risp_bbe,risp_xwoba_num,risp_x_metric_den,third_time_pa,third_time_woba_num,third_time_woba_den,third_time_bbe,third_time_xwoba_num,third_time_x_metric_den,games,start_proxy_games,avg_game_pitches,avg_game_pa,max_game_pitches,games_80plus_pitches,games_90plus_pitches,games_100plus_pitches,games_20plus_pa,games_reached_third_time,bb_pct,bb_hbp_pct,k_pct,hr_pct,woba_allowed,xwoba_allowed_bbe,xslg_allowed_bbe,whiff_per_swing,chase_rate,zone_rate,first_pitch_nonball_rate,three_ball_pitch_rate,hardhit_rate,barrel_rate,start_proxy_rate,games_80plus_rate,games_20plus_pa_rate,third_time_game_rate,early_1_3_woba_allowed,early_1_3_xwoba_allowed_bbe,early_1_3_pa_rate,runner_on_base_woba_allowed,runner_on_base_xwoba_allowed_bbe,runner_on_base_pa_rate,risp_woba_allowed,risp_xwoba_allowed_bbe,risp_pa_rate,third_time_woba_allowed,third_time_xwoba_allowed_bbe,third_time_pa_rate,starter_stabilizer_score,starter_stabilizer_eligible
2025,694462,"Waldrep, Hurston",229,887,45,22,3,55,3,396,103,437,425,104,230,128,74,143,58,6,63.8,222.0,52.08709486375491,71.112,143,115,29.8,111.0,71,25.05581746031746,71,99,25.1,95.0,64,23.786971306471305,64,49,15.2,46.0,33,12.6505,33,49,11.45,48.0,32,8.870431623931625,32,10,10,88.7,22.9,103,9,4,1,10,10,0.09606986899563319,0.1091703056768559,0.24017467248908297,0.013100436681222707,0.2873873873873874,0.36424541862765675,0.49728671328671326,0.2601010101010101,0.2447058823529412,0.4926719278466742,0.5565217391304348,0.0834272829763247,0.40559440559440557,0.04195804195804196,1.0,0.9,1.0,1.0,0.2684684684684685,0.35289883746926,0.5021834061135371,0.2642105263157895,0.37167142666361414,0.43231441048034935,0.33043478260869563,0.3833484848484848,0.21397379912663755,0.23854166666666665,0.27720098824786327,0.21397379912663755,67.65283146050427,True
2026,656302,"Cease, Dylan",280,1174,52,27,3,103,5,545,189,500,673,217,283,174,112,145,55,8,77.9,278.0,54.559,75.108,145,142,34.0,142.0,72,28.698999999999998,72,111,31.85,111.0,60,21.042,60,53,17.05,53.0,32,13.125,32,64,25.099999999999998,63.0,35,12.584,35,12,12,97.83333333333333,23.333333333333332,110,11,11,5,11,12,0.09642857142857143,0.10714285714285714,0.3678571428571429,0.017857142857142856,0.2802158273381295,0.37626896551724137,0.5179862068965517,0.3467889908256881,0.3224368499257058,0.42589437819420783,0.6148409893992933,0.09540034071550256,0.3793103448275862,0.05517241379310345,1.0,0.9166666666666666,0.9166666666666666,1.0,0.23943661971830985,0.3985972222222222,0.5071428571428571,0.28693693693693695,0.3507,0.3964285714285714,0.3216981132075472,0.41015625,0.18928571428571428,0.3984126984126984,0.3595428571428571,0.22857142857142856,67.49366034591371,True
2026,701542,"Warren, Will",291,1147,61,21,2,75,7,502,110,548,598,167,291,177,100,192,76,13,90.1,290.0,68.212,95.907,191,159,45.65,159.0,99,35.165,99,113,39.2,112.0,74,25.99,73,64,21.15,63.0,45,15.921,44,58,21.85,58.0,39,13.797,39,13,13,88.23076923076923,22.384615384615383,96,12,6,0,11,12,0.07216494845360824,0.07903780068728522,0.25773195876288657,0.024054982817869417,0.31068965517241376,0.35713089005235604,0.502130890052356,0.21912350597609562,0.2792642140468227,0.4777680906713165,0.6082474226804123,0.08718395815170009,0.3958333333333333,0.06770833333333333,1.0,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.2871069182389937,0.3552020202020202,0.5463917525773195,0.35000000000000003,0.35602739726027394,0.38831615120274915,0.3357142857142857,0.3618409090909091,0.21993127147766323,0.3767241379310345,0.3537692307692308,0.19931271477663232,67.09102235319297,True
2025,663554,"Mize, Casey",627,2357,153,36,3,139,21,1167,256,1228,1125,322,630,426,163,448,191,41,208.5,625.0,159.9129251457219,239.642,448,351,118.15,351.0,245,86.34543173397917,245,255,80.55,253.0,182,58.65217961260619,182,138,40.4,136.0,95,29.088448740554266,95,131,43.3,130.0,98,35.527666645870205,98,28,28,84.17857142857143,22.392857142857142,106,20,8,1,24,26,0.05741626794258373,0.06220095693779904,0.22169059011164274,0.03349282296650718,0.3336,0.35694849362884357,0.5349151785714286,0.21936589545844046,0.2862222222222222,0.5210012728044124,0.6761904761904762,0.06915570640644887,0.4263392857142857,0.09151785714285714,1.0,0.7142857142857143,0.8571428571428571,0.9285714285714286,0.33660968660968665,0.35243033360807824,0.5598086124401914,0.3183794466403162,0.32226472314618787,0.40669856459330145,0.29705882352941176,0.3061941972689923,0.22009569377990432,0.33307692307692305,0.36252721067214494,0.20893141945773525,66.94771846254613,True
2026,700712,"Ureña, Walbert",242,971,42,33,3,55,4,416,110,411,556,170,242,123,95,151,49,9,73.85,241.0,44.268,61.27,151,126,36.9,126.0,75,21.476,75,106,34.4,105.0,62,16.087,62,69,18.15,68.0,38,9.771,38,47,13.9,47.0,29,8.827,29,12,10,80.91666666666667,20.166666666666668,107,9,8,1,8,9,0.13636363636363635,0.1487603305785124,0.22727272727272727,0.01652892561983471,0.3064315352697095,0.2931655629139073,0.40576158940397355,0.2644230769230769,0.3057553956834532,0.4232749742533471,0.5082644628099173,0.09783728115345006,0.32450331125827814,0.059602649006622516,0.8333333333333334,0.75,0.6666666666666666,0.75,0.29285714285714287,0.28634666666666664,0.5206611570247934,0.3276190476190476,0.2594677419354839,0.4380165289256198,0.26691176470588235,0.25713157894736843,0.28512396694214875,0.2957446808510638,0.30437931034482757,0.19421487603305784,66.94163496273792,True
2026,676106,"Hancock, Emerson",292,1188,55,17,4,73,10,617,129,614,574,150,293,190,94,196,89,21,78.35,290.0,80.003,120.705,196,151,37.9,149.0,96,34.973,96,95,25.7,94.0,66,25.903,66,52,14.6,51.0,35,12.69,35,58,20.35,58.0,42,20.493,42,13,13,91.38461538461539,22.46153846153846,103,13,8,1,11,13,0.05821917808219178,0.07191780821917808,0.25,0.03424657534246575,0.2701724137931034,0.40817857142857145,0.6158418367346938,0.20907617504051865,0.2613240418118467,0.5168350168350169,0.6484641638225256,0.07912457912457913,0.45408163265306123,0.10714285714285714,1.0,1.0,0.8461538461538461,1.0,0.2543624161073825,0.3643020833333333,0.5171232876712328,0.2734042553191489,0.39246969696969697,0.3253424657534247,0.28627450980392155,0.36257142857142854,0.1780821917808219,0.35086206896551725,0.4879285714285714,0.19863013698630136,66.88336899385749,True
2025,543243,"Gray, Sonny",753,2724,185,38,3,201,25,1289,332,1374,1345,420,756,487,160,508,207,50,243.15,752.0,200.538545149404,293.467,507,394,121.85,394.0,258,101.99978191071493,258,276,99.8,275.0,185,75.72971273366151,184,148,52.9,148.0,102,40.622654987091515,102,184,70.5,183.0,132,58.442212497758554,131,32,32,85.125,23.53125,102,23,16,1,29,30,0.05046480743691899,0.05444887118193891,0.26693227091633465,0.033200531208499334,0.32333776595744684,0.3955395367838343,0.5788303747534517,0.2575640031031808,0.31226765799256506,0.5044052863436124,0.6441798941798942,0.05873715124816446,0.4074803149606299,0.0984251968503937,1.0,0.71875,0.90625,0.9375,0.30926395939086293,0.3953479919019959,0.5232403718459495,0.3629090909090909,0.4115745257264213,0.3665338645418327,0.35743243243243245,0.39826132340285797,0.19654714475431606,0.38524590163934425,0.44612375952487443,0.24435590969455512,66.85864677444273,True
2025,641793,"Littell, Zack",759,2791,174,32,7,130,36,1444,263,1505,1283,395,760,481,201,586,240,58,242.05,756.0,216.53247507492625,325.466,585,389,124.7,388.0,292,113.62086526335395,292,252,82.15,250.0,186,64.18208042817604,185,142,44.5,140.0,100,35.39264758159113,99,184,56.2,183.0,144,45.493367075575854,144,32,32,87.21875,23.71875,117,25,13,2,29,31,0.04216073781291173,0.05138339920948617,0.1712779973649539,0.04743083003952569,0.32017195767195766,0.37014098303406195,0.5563521367521368,0.18213296398891968,0.3078721745908028,0.5392332497312791,0.6328947368421053,0.07201719813686851,0.40955631399317405,0.09897610921501707,1.0,0.78125,0.90625,0.96875,0.3213917525773196,0.3891125522717601,0.5125164690382081,0.3286,0.3469301644766272,0.33201581027667987,0.31785714285714284,0.3575014907231427,0.18708827404479578,0.30710382513661205,0.31592616024705455,0.24242424242424243,66.84908285580329,True
2026,608379,"Wacha, Michael",327,1175,66,26,3,67,9,564,114,580,593,178,327,211,84,231,88,16,100.1,324.0,84.459,123.929,229,153,46.2,153.0,110,35.348,110,120,40.3,117.0,91,36.565,89,63,21.2,60.0,46,17.59,44,93,24.45,92.0,61,23.34,61,13,13,90.38461538461539,25.153846153846153,105,11,5,3,13,13,0.07951070336391437,0.08868501529051988,0.20489296636085627,0.027522935779816515,0.3089506172839506,0.3688165938864629,0.541174672489083,0.20212765957446807,0.30016863406408095,0.49361702127659574,0.6452599388379205,0.07148936170212766,0.38095238095238093,0.06926406926406926,1.0,0.8461538461538461,1.0,1.0,0.3019607843137255,0.32134545454545455,0.46788990825688076,0.34444444444444444,0.41084269662921347,0.3669724770642202,0.35333333333333333,0.3997727272727273,0.1926605504587156,0.2657608695652174,0.3826229508196721,0.28440366972477066,66.830113051121,True
2025,694738,"Roupp, Landen",476,1853,113,45,3,102,11,810,184,872,979,284,478,291,141,326,119,29,161.45,473.0,118.5134185933454,172.327,324,270,83.8,269.0,182,68.99812609410488,182,218,61.55,215.0,147,45.03386063367896,145,112,33.1,109.0,79,25.721413202712956,77,92,32.7,92.0,65,21.999813101995183,65,22,22,84.22727272727273,21.636363636363637,104,15,10,3,19,19,0.09453781512605042,0.10084033613445378,0.21428571428571427,0.023109243697478993,0.3413319238900634,0.36578215615230064,0.5318734567901234,0.2271604938271605,0.2900919305413687,0.47058823529411764,0.608786610878661,0.07609282245008095,0.36503067484662577,0.08895705521472393,1.0,0.6818181818181818,0.8636363636363636,0.8636363636363636,0.3115241635687732,0.37911058293464217,0.5672268907563025,0.28627906976744183,0.31057834919778593,0.4579831932773109,0.3036697247706422,0.33404432730796046,0.23529411764705882,0.3554347826086957,0.3384586631076182,0.19327731092436976,66.79656080137248,True
2025,687888,"Walter, Brandon",212,815,46,4,3,52,10,411,93,420,394,132,213,142,66,152,59,11,61.9,210.0,54.26020339736962,79.283,151,111,37.65,110.0,80,30.287917213159098,80,68,18.6,66.0,53,17.12814198698441,52,33,9.25,31.0,26,8.599538213399503,25,50,8.05,50.0,35,11.0158125,35,9,9,90.55555555555556,23.555555555555557,99,9,6,0,8,8,0.018867924528301886,0.0330188679245283,0.24528301886792453,0.04716981132075472,0.2947619047619048,0.3593390953468187,0.5250529801324504,0.22627737226277372,0.3350253807106599,0.5153374233128835,0.6666666666666666,0.08098159509202454,0.3881578947368421,0.07236842105263158,1.0,1.0,0.8888888888888888,0.8888888888888888,0.3422727272727273,0.3785989651644887,0.5235849056603774,0.28181818181818186,0.32938734590354635,0.32075471698113206,0.29838709677419356,0.34398152853598013,0.15566037735849056,0.161,0.31473749999999995,0.2358490566037736,66.7540552667157,True
2025,700241,"McGreevy, Michael",400,1466,100,20,3,58,12,672,114,748,717,181,400,242,105,317,128,28,131.15,396.0,115.72424031546629,169.532,315,202,73.3,200.0,167,63.392421571621675,166,172,56.65,170.0,140,46.02679271336834,138,96,25.4,95.0,77,23.288999566108128,76,94,28.15,93.0,64,23.836949327239708,64,17,16,86.23529411764706,23.529411764705884,101,13,8,1,16,17,0.05,0.0575,0.145,0.03,0.3311868686868687,0.36737854068402,0.5381968253968255,0.16964285714285715,0.2524407252440725,0.5102319236016372,0.605,0.07162346521145975,0.4037854889589905,0.08832807570977919,0.9411764705882353,0.7647058823529411,0.9411764705882353,1.0,0.3665,0.38188205766037153,0.505,0.3332352941176471,0.33352748343020533,0.43,0.2673684210526316,0.30643420481721223,0.24,0.30268817204301074,0.37245233323812044,0.235,66.64608562828049,True
2025,641778,"Lauer, Eric",426,1690,90,26,2,102,15,819,161,906,776,205,427,287,120,294,124,24,128.8,422.0,110.31422018387393,165.172,293,213,67.8,212.0,138,57.062821325680176,138,150,36.35,147.0,102,32.787239644817234,101,86,17.55,84.0,57,16.198396551724137,56,50,20.650000000000002,49.0,40,14.751748410174882,40,28,15,60.357142857142854,15.214285714285714,102,9,5,1,11,12,0.06103286384976526,0.06572769953051644,0.23943661971830985,0.035211267605633804,0.30521327014218014,0.3764990449961568,0.5637269624573379,0.19658119658119658,0.26417525773195877,0.5360946745562131,0.6721311475409836,0.07100591715976332,0.4217687074829932,0.08163265306122448,0.5357142857142857,0.32142857142857145,0.39285714285714285,0.42857142857142855,0.31981132075471697,0.413498705258552,0.5,0.24727891156462586,0.32462613509720034,0.352112676056338,0.20892857142857144,0.28925708128078814,0.20187793427230047,0.4214285714285715,0.368793710254372,0.11737089201877934,66.54453226245371,True
2025,607067,"Rea, Colin",662,2536,155,44,6,127,20,1207,235,1288,1246,356,665,454,191,485,199,50,212.45,658.0,181.35686950128928,263.186,481,346,106.55,344.0,248,90.19670445572254,246,255,85.3,251.0,198,75.7853698667725,194,125,36.8,122.0,91,31.65107956980862,88,122,48.2,121.0,88,35.21081561962838,87,32,27,79.25,20.6875,108,21,11,1,26,27,0.06646525679758308,0.0755287009063444,0.19184290030211482,0.030211480362537766,0.3228723404255319,0.37704130873448916,0.5471642411642411,0.19469759734879868,0.2857142857142857,0.5078864353312302,0.6827067669172933,0.07531545741324921,0.41030927835051545,0.10309278350515463,0.84375,0.65625,0.8125,0.84375,0.30973837209302324,0.3666532701452136,0.5226586102719033,0.3398406374501992,0.39064623642666235,0.3851963746223565,0.30163934426229505,0.35967135874782524,0.18882175226586104,0.39834710743801655,0.40472201861641816,0.18429003021148035,66.32595867005196,True
2025,434378,"Verlander, Justin",662,2612,155,52,6,137,16,1272,286,1328,1280,360,663,412,215,467,173,38,221.85,658.0,170.26851778138138,249.542,464,367,118.4,366.0,247,87.3746052251429,246,282,96.6,278.0,194,65.96835470513048,191,166,56.65,162.0,115,35.334398447499225,112,144,51.85,142.0,110,42.350281513834155,109,29,29,90.06896551724138,22.82758620689655,121,25,14,7,26,26,0.07854984894259819,0.08761329305135952,0.20694864048338368,0.02416918429003021,0.3371580547112462,0.36695801245987364,0.5378060344827587,0.2248427672955975,0.28125,0.5084226646248086,0.6214177978883861,0.08231240428790199,0.37044967880085655,0.08137044967880086,1.0,0.8620689655172413,0.896551724137931,0.896551724137931,0.32349726775956283,0.35518132205342645,0.554380664652568,0.3474820143884892,0.34538405604780353,0.4259818731117825,0.34969135802469137,0.31548570042410023,0.25075528700906347,0.36514084507042255,0.3885346927874693,0.2175226586102719,66.29557677286554,True
2026,594798,"deGrom, Jacob",282,1146,55,15,0,84,13,604,195,557,585,203,285,179,79,183,82,19,79.5,281.0,74.861,112.506,183,156,44.7,156.0,103,44.212,103,92,22.05,91.0,55,19.893,55,43,10.6,42.0,24,10.606,24,50,13.35,49.0,28,11.421,28,13,13,88.15384615384616,21.692307692307693,97,10,7,0,10,10,0.05319148936170213,0.05319148936170213,0.2978723404255319,0.04609929078014184,0.28291814946619215,0.40907650273224044,0.6147868852459016,0.3228476821192053,0.347008547008547,0.4860383944153578,0.6280701754385964,0.06893542757417102,0.44808743169398907,0.10382513661202186,1.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.2865384615384616,0.429242718446602,0.5531914893617021,0.2423076923076923,0.3616909090909091,0.3262411347517731,0.2523809523809524,0.4419166666666667,0.1524822695035461,0.2724489795918367,0.4078928571428571,0.1773049645390071,66.27755965237242,True
2026,690997,"McLean, Nolan",299,1206,53,27,8,82,8,520,112,586,620,168,300,181,114,182,65,12,87.75,298.0,61.694,87.977,181,155,40.8,155.0,94,32.111,94,109,41.4,108.0,73,24.948,72,59,21.7,59.0,40,14.113,40,65,21.8,65.0,37,11.757,37,13,13,92.76923076923077,23.0,101,11,10,4,10,12,0.0903010033444816,0.11705685618729098,0.27424749163879597,0.026755852842809364,0.29446308724832215,0.3408508287292818,0.486060773480663,0.2153846153846154,0.2709677419354839,0.4859038142620232,0.6033333333333334,0.0945273631840796,0.35714285714285715,0.06593406593406594,1.0,0.8461538461538461,0.7692307692307693,0.9230769230769231,0.26322580645161286,0.34160638297872337,0.5183946488294314,0.3833333333333333,0.34650000000000003,0.36454849498327757,0.3677966101694915,0.352825,0.19732441471571907,0.3353846153846154,0.31775675675675674,0.21739130434782608,66.20074166329756,True
2025,518876,"Kelly, Merrill",748,2835,157,48,2,167,23,1396,302,1355,1478,486,751,486,212,528,231,49,223.35,744.0,200.3536451049408,298.644,527,387,112.8,385.0,262,106.0930586135146,261,262,86.6,260.0,200,70.57633789052159,199,137,50.6,135.0,103,39.991583080857566,102,172,62.8,172.0,133,51.390527219983156,133,32,32,88.59375,23.375,109,25,19,3,29,31,0.06417112299465241,0.06684491978609626,0.2232620320855615,0.03074866310160428,0.3002016129032258,0.3801776946962823,0.5666869070208729,0.2163323782234957,0.32882273342354534,0.47795414462081126,0.6471371504660453,0.07477954144620812,0.4375,0.0928030303030303,1.0,0.78125,0.90625,0.96875,0.29298701298701296,0.40648681461116704,0.517379679144385,0.33307692307692305,0.3546549642739778,0.3502673796791444,0.3748148148148148,0.39207434392997614,0.18315508021390375,0.3651162790697674,0.38639494150363274,0.22994652406417113,66.18328219944698,True
2025,694477,"Patrick, Chad",503,2015,113,40,4,127,13,1007,211,1012,998,289,505,330,170,332,140,27,157.1,500.0,123.31237365444267,179.817,330,287,86.35,286.0,190,66.04778534093471,189,211,64.95,208.0,137,52.68813709442196,135,109,24.5,106.0,73,23.648278424807263,71,78,29.65,77.0,54,22.4978157813669,54,27,23,74.62962962962963,18.62962962962963,102,16,9,1,16,18,0.07952286282306163,0.0874751491053678,0.2524850894632207,0.02584493041749503,0.3142,0.3736738595589172,0.5449,0.20953326713008938,0.2895791583166333,0.5022332506203474,0.6534653465346535,0.08436724565756824,0.42168674698795183,0.08132530120481928,0.8518518518518519,0.5925925925925926,0.5925925925925926,0.6666666666666666,0.3019230769230769,0.3494591816980672,0.5705765407554672,0.3122596153846154,0.3902824969957182,0.4194831013916501,0.23113207547169812,0.33307434401136987,0.21669980119284293,0.38506493506493505,0.41662621817346107,0.1550695825049702,66.1338618853854,True
2025,647336,"Soroka, Michael",379,1528,72,29,15,95,12,695,145,812,716,184,383,224,122,240,97,16,116.55,379.0,80.22660943549327,117.307,240,199,52.6,199.0,130,44.9623527634229,130,139,43.75,139.0,88,28.811478601900973,88,73,22.45,73.0,50,16.736510096153847,50,60,27.8,60.0,39,12.190127906240102,39,22,17,69.45454545454545,17.227272727272727,102,14,6,1,12,13,0.07651715039577836,0.11609498680738786,0.25065963060686014,0.0316622691292876,0.3075197889182058,0.3342775393145553,0.48877916666666665,0.20863309352517986,0.2569832402234637,0.5314136125654451,0.5848563968668408,0.07984293193717278,0.4041666666666667,0.06666666666666667,0.7727272727272727,0.6363636363636364,0.5454545454545454,0.5909090909090909,0.264321608040201,0.34586425202633,0.525065963060686,0.3147482014388489,0.32740316593069285,0.36675461741424803,0.30753424657534245,0.33473020192307695,0.19261213720316622,0.4633333333333333,0.31256738221128466,0.158311345646438,65.98775420565079,True
2026,681035,"Scott, Christian",156,658,29,18,5,41,1,313,64,331,326,87,156,89,52,92,29,3,45.4,156.0,33.486,45.485,92,99,31.7,99.0,59,21.411,59,68,19.75,68.0,41,14.821,41,28,8.35,28.0,16,4.691,16,20,5.2,20.0,14,6.178,14,8,8,82.25,19.5,98,6,3,0,5,7,0.11538461538461539,0.14743589743589744,0.26282051282051283,0.00641025641025641,0.291025641025641,0.3639782608695652,0.4944021739130435,0.20447284345047922,0.2668711656441718,0.5030395136778115,0.5705128205128205,0.0790273556231003,0.31521739130434784,0.03260869565217391,1.0,0.75,0.625,0.875,0.3202020202020202,0.3628983050847458,0.6346153846153846,0.29044117647058826,0.36148780487804877,0.4358974358974359,0.2982142857142857,0.2931875,0.1794871794871795,0.26,0.4412857142857143,0.1282051282051282,65.8048265479859,True
2026,677944,"Cecconi, Slade",316,1196,82,23,3,61,10,561,105,594,600,167,317,209,79,228,83,18,109.35,315.0,85.726,123.307,228,171,49.6,171.0,118,41.214,118,141,49.5,140.0,104,42.122,104,65,22.9,64.0,50,16.544,50,64,30.55,64.0,48,23.082,48,14,14,85.42857142857143,22.571428571428573,96,12,4,0,12,13,0.07278481012658228,0.08227848101265822,0.1930379746835443,0.03164556962025317,0.34714285714285714,0.37599122807017543,0.5408201754385965,0.18716577540106952,0.2783333333333333,0.49665551839464883,0.6593059936908517,0.06605351170568562,0.36403508771929827,0.07894736842105263,1.0,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.29005847953216374,0.34927118644067795,0.5411392405063291,0.3535714285714286,0.40501923076923074,0.4462025316455696,0.3578125,0.33088,0.20569620253164558,0.47734375,0.480875,0.20253164556962025,65.7985166300647,True
2026,686790,"McDonald, Trevor",165,598,34,12,5,37,3,272,69,294,304,92,165,106,46,109,45,4,49.5,163.0,37.576,50.712,109,77,15.95,77.0,55,17.767,55,69,21.95,68.0,43,12.652000000000001,43,43,15.15,43.0,24,7.573,24,39,13.95,37.0,23,9.712,23,7,7,85.42857142857143,23.571428571428573,101,6,2,1,6,6,0.07272727272727272,0.10303030303030303,0.22424242424242424,0.01818181818181818,0.30368098159509205,0.34473394495412846,0.4652477064220184,0.2536764705882353,0.3026315789473684,0.4916387959866221,0.6424242424242425,0.07692307692307693,0.41284403669724773,0.03669724770642202,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.20714285714285713,0.3230363636363636,0.4666666666666667,0.3227941176470588,0.2942325581395349,0.41818181818181815,0.35232558139534886,0.31554166666666666,0.2606060606060606,0.377027027027027,0.42226086956521736,0.23636363636363636,65.78424984407776,True
