Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,raw_player_name,player_name,npb_left_marker,normalized_player_name,source_league,npb_league,team_code,team_name,level,stat_type,source_url,source_confidence,ops,iso,bb_pct,so_pct,hr_per_pa,sb_attempts,sb_success_pct,run_kill_proxy,regular_playing_time_flag,Pitcher,W,L,SV,HLD,CG,SHO,NWG,PCT,BF,IP,HB,WP,BK,ER,ERA,ip_float,whip_calc,k_pct,k_minus_bb_pct,k_per_9,bb_per_9,hr_per_9,starter_workload_proxy,traffic_command_proxy
"*Yamashiro, Kyohei",1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Yamashiro, Kyohei","Yamashiro, Kyohei",True,kyohei yamashiro,NPB,CL,g,Yomiuri Giants,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_g.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Yoshikawa, Naoki",36,129.0,121.0,11,26,0.0,0.0,1,29.0,5.0,5.0,0.0,0.0,0.0,7,1,1.0,21,3.0,0.215,0.24,0.264,"*Yoshikawa, Naoki","Yoshikawa, Naoki",True,naoki yoshikawa,NPB,CL,g,Yomiuri Giants,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_g.html,4,0.504,0.024999999999999994,0.05426356589147287,0.16279069767441862,0.007751937984496124,5.0,1.0,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,,5,18,,,1,,,,,,,7,1,4.0,17,,,,,"Akahoshi, Yuji","Akahoshi, Yuji",False,yuji akahoshi,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.0707070707070707,,,,,,,"Akahoshi, Yuji",3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.6,99.0,24.2,2.0,0.0,0.0,5.0,1.82,24.666666666666668,1.0135135135135134,0.1717171717171717,0.10101010101010101,6.202702702702703,2.554054054054054,0.36486486486486486,False,True
,20,,,4,5,,,1,,,,,,,7,1,10.0,11,,,,,"Funabasama, Hiromasa","Funabasama, Hiromasa",False,hiromasa funabasama,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.12962962962962962,,,,,,,"Funabasama, Hiromasa",1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.5,54.0,14.0,2.0,0.0,0.0,4.0,2.57,14.0,0.8571428571428571,0.2037037037037037,0.07407407407407407,7.071428571428571,4.5,0.6428571428571429,False,False
,9,,,1,7,,,1,,,,,,,2,0,1.0,10,,,,,"Hotta, Kenshin","Hotta, Kenshin",False,kenshin hotta,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.0425531914893617,,,,,,,"Hotta, Kenshin",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,13.0,0.0,0.0,0.0,1.0,0.69,13.0,0.6923076923076923,0.2127659574468085,0.1702127659574468,6.923076923076923,1.3846153846153846,0.6923076923076923,False,True
,2,,,5,9,,,0,,,,,,,7,1,0.0,14,,,,,"Howard, Spencer","Howard, Spencer",False,spencer howard,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.16279069767441862,,,,,,,"Howard, Spencer",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,9.1,0.0,0.0,0.0,4.0,3.86,9.333333333333334,1.7142857142857142,0.32558139534883723,0.16279069767441862,13.5,6.75,0.0,False,False
,9,,,21,46,,,4,,,,,,,11,1,0.0,54,,,,,"*Inoue, Haruto","Inoue, Haruto",True,haruto inoue,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.0502283105022831,,,,,,,"*Inoue, Haruto",5.0,4.0,0.0,0.0,1.0,0.0,1.0,0.556,219.0,55.2,1.0,1.0,0.0,18.0,2.91,55.666666666666664,1.0239520958083832,0.2465753424657534,0.1963470319634703,8.73053892215569,1.7784431137724552,0.6467065868263473,True,True
,6,,,12,13,,,2,,,,,,,4,0,0.0,5,,,,,"*Ishikawa, Tatsuya","Ishikawa, Tatsuya",True,tatsuya ishikawa,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.11764705882352941,,,,,,,"*Ishikawa, Tatsuya",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,6.1,0.0,0.0,0.0,12.0,17.05,6.333333333333333,2.6842105263157894,0.14705882352941177,0.02941176470588236,7.105263157894737,5.684210526315789,2.8421052631578947,False,False
,2,,,0,2,,,0,,,,,,,1,0,0.0,1,,,,,"Izumi, Keisuke","Izumi, Keisuke",False,keisuke izumi,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.125,,,,,,,"Izumi, Keisuke",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,0.125,0.0,4.5,4.5,0.0,False,False
,11,,,11,13,,,3,,,,,,,2,0,2.0,5,,,,,"*Kitaura, Ryuji","Kitaura, Ryuji",True,ryuji kitaura,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.046511627906976744,,,,,,,"*Kitaura, Ryuji",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,43.0,9.2,0.0,0.0,0.0,11.0,10.24,9.666666666666666,1.5517241379310345,0.11627906976744186,0.06976744186046512,4.655172413793104,1.8620689655172415,2.793103448275862,False,False
,11,,,4,7,,,2,,,,,,,6,0,6.0,8,,,,,"Luciano, Elvis","Luciano, Elvis",False,elvis luciano,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.13636363636363635,,,,,,,"Luciano, Elvis",0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,44.0,11.0,0.0,0.0,0.0,4.0,3.27,11.0,1.1818181818181819,0.18181818181818182,0.04545454545454547,6.545454545454546,4.909090909090909,1.6363636363636365,False,False
,24,,,5,15,,,1,,,,,,,5,0,3.0,28,,,,,"Martinez, Raidel","Martinez, Raidel",False,raidel martinez,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.05747126436781609,,,,,,,"Martinez, Raidel",1.0,1.0,19.0,2.0,0.0,0.0,0.0,0.5,87.0,23.1,0.0,0.0,0.0,5.0,1.93,23.333333333333332,0.8571428571428572,0.3218390804597701,0.26436781609195403,10.8,1.9285714285714286,0.38571428571428573,False,True
,3,,,5,12,,,0,,,,,,,8,0,0.0,15,,,,,"Mata, Bryan","Mata, Bryan",False,bryan mata,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.12903225806451613,,,,,,,"Mata, Bryan",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,13.2,2.0,0.0,0.0,5.0,3.29,13.666666666666666,1.4634146341463414,0.24193548387096775,0.11290322580645162,9.878048780487806,5.2682926829268295,0.0,False,False
,4,,,4,15,,,0,,,,,,,7,0,1.0,7,,,,,"*Mataki, Teppei","Mataki, Teppei",True,teppei mataki,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.12962962962962962,,,,,,,"*Mataki, Teppei",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,54.0,11.1,1.0,0.0,0.0,4.0,3.18,11.333333333333334,1.9411764705882353,0.12962962962962962,0.0,5.5588235294117645,5.5588235294117645,0.0,False,False
,5,,,1,6,,,0,,,,,,,3,0,1.0,3,,,,,"*Miyahara, Shunsuke","Miyahara, Shunsuke",True,shunsuke miyahara,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.15,,,,,,,"*Miyahara, Shunsuke",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,4.1,0.0,0.0,1.0,1.0,2.08,4.333333333333333,2.076923076923077,0.15,0.0,6.230769230769231,6.230769230769231,0.0,False,False
,3,,,10,20,,,3,,,,,,,4,0,0.0,8,,,,,"*Morita, Shunya","Morita, Shunya",True,shunya morita,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.06349206349206349,,,,,,,"*Morita, Shunya",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,13.0,1.0,0.0,0.0,10.0,6.92,13.0,1.8461538461538463,0.12698412698412698,0.06349206349206349,5.538461538461538,2.769230769230769,2.076923076923077,False,False
,21,,,4,15,,,2,,,,,,,5,1,10.0,16,,,,,"*Nakagawa, Kota","Nakagawa, Kota",True,kota nakagawa,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.0684931506849315,,,,,,,"*Nakagawa, Kota",2.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,73.0,17.0,1.0,0.0,0.0,4.0,2.12,17.0,1.1764705882352942,0.2191780821917808,0.1506849315068493,8.470588235294118,2.6470588235294117,1.0588235294117647,False,True
,2,,,1,10,,,0,,,,,,,5,0,0.0,15,,,,,"Nishidate, Yuhi","Nishidate, Yuhi",False,yuhi nishidate,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.09259259259259259,,,,,,,"Nishidate, Yuhi",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,13.0,0.0,0.0,0.0,1.0,0.69,13.0,1.1538461538461537,0.2777777777777778,0.1851851851851852,10.384615384615385,3.4615384615384617,0.0,False,False
,8,,,20,52,,,6,,,,,,,11,0,0.0,32,,,,,"Norimoto, Takahiro","Norimoto, Takahiro",False,takahiro norimoto,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.05699481865284974,,,,,,,"Norimoto, Takahiro",2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.4,193.0,46.0,1.0,0.0,0.0,20.0,3.91,46.0,1.3695652173913044,0.16580310880829016,0.10880829015544041,6.260869565217392,2.152173913043478,1.173913043478261,True,False
,25,,,4,7,,,2,,,,,,,3,0,19.0,27,,,,,"Ota, Taisei","Ota, Taisei",False,taisei ota,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.036585365853658534,,,,,,,"Ota, Taisei",1.0,0.0,3.0,18.0,0.0,0.0,0.0,1.0,82.0,24.1,1.0,0.0,0.0,4.0,1.48,24.333333333333332,0.4109589041095891,0.32926829268292684,0.29268292682926833,9.986301369863014,1.1095890410958904,0.7397260273972603,False,True
,12,,,1,9,,,1,,,,,,,4,1,6.0,10,,,,,"*Takanashi, Yuhei","Takanashi, Yuhei",True,yuhei takanashi,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.125,,,,,,,"*Takanashi, Yuhei",1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,32.0,6.1,0.0,0.0,0.0,1.0,1.42,6.333333333333333,2.0526315789473686,0.3125,0.1875,14.210526315789474,5.684210526315789,1.4210526315789473,False,False
,10,,,23,56,,,5,,,,,,,17,0,0.0,63,,,,,"*Takemaru, Kazuyuki","Takemaru, Kazuyuki",True,kazuyuki takemaru,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.06640625,,,,,,,"*Takemaru, Kazuyuki",5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.5,256.0,62.0,1.0,1.0,0.0,19.0,2.76,62.0,1.1774193548387097,0.24609375,0.1796875,9.14516129032258,2.467741935483871,0.7258064516129032,True,True
,26,,,1,14,,,0,,,,,,,5,1,19.0,16,,,,,"Tanaka, Eito","Tanaka, Eito",False,eito tanaka,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.058823529411764705,,,,,,,"Tanaka, Eito",1.0,0.0,1.0,18.0,0.0,0.0,0.0,1.0,85.0,22.2,1.0,0.0,0.0,1.0,0.4,22.666666666666668,0.838235294117647,0.18823529411764706,0.12941176470588234,6.352941176470588,1.9852941176470587,0.0,False,True
,10,,,25,59,,,2,,,,,,,16,2,0.0,40,,,,,"Tanaka, Masahiro","Tanaka, Masahiro",False,masahiro tanaka,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.06896551724137931,,,,,,,"Tanaka, Masahiro",3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,232.0,53.2,0.0,0.0,0.0,21.0,3.52,53.666666666666664,1.3975155279503106,0.1724137931034483,0.10344827586206898,6.708074534161491,2.6832298136645965,0.33540372670807456,True,False
,23,,,3,13,,,0,,,,,,,7,0,2.0,13,,,,,"Tawa, Ren","Tawa, Ren",False,ren tawa,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.08333333333333333,,,,,,,"Tawa, Ren",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,84.0,21.0,2.0,0.0,0.0,3.0,1.29,21.0,0.9523809523809523,0.15476190476190477,0.07142857142857144,5.571428571428571,3.0,0.0,False,False
,6,,,9,29,,,2,,,,,,,8,0,0.0,37,,,,,"Togo, Shosei","Togo, Shosei",False,shosei togo,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.05714285714285714,,,,,,,"Togo, Shosei",3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.75,140.0,34.0,5.0,1.0,0.0,9.0,2.38,34.0,1.088235294117647,0.2642857142857143,0.20714285714285716,9.794117647058824,2.1176470588235294,0.5294117647058824,True,True
,9,,,20,33,,,5,,,,,,,20,0,0.0,55,,,,,"Whitley, Forrest","Whitley, Forrest",False,forrest whitley,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.09803921568627451,,,,,,,"Whitley, Forrest",2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.4,204.0,51.0,3.0,2.0,0.0,17.0,3.0,51.0,1.0392156862745099,0.2696078431372549,0.1715686274509804,9.705882352941176,3.5294117647058822,0.8823529411764706,True,False
,1,,,5,3,,,0,,,,,,,3,0,0.0,1,,,,,"*Yamashiro, Kyohei","Yamashiro, Kyohei",True,kyohei yamashiro,NPB,CL,g,Yomiuri Giants,npb_first_team,pitching,https://npb.jp/bis/eng/2026/stats/idp1_g.html,4,,,0.23076923076923078,,,,,,,"*Yamashiro, Kyohei",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,2.0,0.0,0.0,5.0,22.5,2.0,3.0,0.07692307692307693,-0.15384615384615385,4.5,13.5,0.0,False,False
"Aizawa, Hakuto",2,8.0,8.0,1,1,0.0,0.0,1,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.125,0.5,0.125,"Aizawa, Hakuto","Aizawa, Hakuto",False,hakuto aizawa,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.625,0.375,0.0,0.125,0.125,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Akahoshi, Yuji",1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Akahoshi, Yuji","Akahoshi, Yuji",False,yuji akahoshi,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Aramaki, Yu",47,139.0,127.0,15,26,2.0,1.0,2,36.0,10.0,1.0,1.0,0.0,0.0,12,0,0.0,37,5.0,0.205,0.283,0.273,"*Aramaki, Yu","Aramaki, Yu",True,yu aramaki,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.556,0.07799999999999999,0.08633093525179857,0.26618705035971224,0.014388489208633094,2.0,0.5,6.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
"Asano, Shogo",42,145.0,127.0,23,41,11.0,0.0,3,61.0,21.0,4.0,3.0,0.0,2.0,15,0,1.0,23,3.0,0.323,0.48,0.393,"Asano, Shogo","Asano, Shogo",False,shogo asano,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.873,0.15699999999999997,0.10344827586206896,0.15862068965517243,0.020689655172413793,7.0,0.5714285714285714,6.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
"*Baldonado, Alberto",17,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Baldonado, Alberto","Baldonado, Alberto",True,alberto baldonado,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Bandoh, Yugo",13,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Bandoh, Yugo","Bandoh, Yugo",False,yugo bandoh,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Chinen, Taisei",13,32.0,30.0,4,14,1.0,1.0,0,17.0,3.0,0.0,0.0,1.0,0.0,0,0,1.0,2,0.0,0.467,0.567,0.484,"*Chinen, Taisei","Chinen, Taisei",True,taisei chinen,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,1.051,0.09999999999999992,0.0,0.0625,0.0,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Feliz, Cristian",1,4.0,4.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,"*Feliz, Cristian","Feliz, Cristian",True,cristian feliz,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.0,0.0,0.0,0.75,0.0,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Fujii, Kensho",30,106.0,94.0,9,19,5.0,1.0,1,29.0,13.0,0.0,2.0,0.0,2.0,8,0,2.0,40,3.0,0.202,0.309,0.274,"Fujii, Kensho","Fujii, Kensho",False,kensho fujii,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.583,0.10699999999999998,0.07547169811320754,0.37735849056603776,0.009433962264150943,2.0,0.0,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
"Hagio, Masaya",38,114.0,104.0,10,25,4.0,2.0,0,33.0,10.0,2.0,3.0,1.0,1.0,7,0,1.0,16,4.0,0.24,0.317,0.292,"Hagio, Masaya","Hagio, Masaya",False,masaya hagio,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.609,0.07700000000000001,0.06140350877192982,0.14035087719298245,0.0,5.0,0.4,7.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
"*Hanada, Yuki",3,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Hanada, Yuki","Hanada, Yuki",True,yuki hanada,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Heinai, Ryuta",18,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Heinai, Ryuta","Heinai, Ryuta",False,ryuta heinai,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Hirayama, Kota",11,42.0,38.0,7,12,3.0,0.0,0,15.0,4.0,4.0,0.0,1.0,1.0,2,0,0.0,9,0.0,0.316,0.395,0.341,"Hirayama, Kota","Hirayama, Kota",False,kota hirayama,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.736,0.07900000000000001,0.047619047619047616,0.21428571428571427,0.0,4.0,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Horie, Shotaro",1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Horie, Shotaro","Horie, Shotaro",False,shotaro horie,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Hotta, Kenshin",8,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Hotta, Kenshin","Hotta, Kenshin",False,kenshin hotta,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Inoue, Haruto",3,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Inoue, Haruto","Inoue, Haruto",True,haruto inoue,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Ishikawa, Tatsuya",11,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Ishikawa, Tatsuya","Ishikawa, Tatsuya",False,tatsuya ishikawa,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Ishizuka, Yusei",15,55.0,47.0,10,14,1.0,0.0,3,24.0,10.0,3.0,1.0,1.0,0.0,7,0,0.0,11,0.0,0.298,0.511,0.389,"Ishizuka, Yusei","Ishizuka, Yusei",False,yusei ishizuka,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.9,0.21300000000000002,0.12727272727272726,0.2,0.05454545454545454,4.0,0.75,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Izuguchi, Yuta",1,3.0,3.0,0,2,1.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.667,1.0,0.667,"*Izuguchi, Yuta","Izuguchi, Yuta",True,yuta izuguchi,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,1.667,0.33299999999999996,0.0,0.0,0.0,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Izumi, Keisuke",12,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Izumi, Keisuke","Izumi, Keisuke",False,keisuke izumi,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Kadowaki, Makoto",2,9.0,6.0,2,3,0.0,0.0,0,3.0,1.0,1.0,0.0,0.0,1.0,2,0,0.0,2,0.0,0.5,0.5,0.556,"*Kadowaki, Makoto","Kadowaki, Makoto",True,makoto kadowaki,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,1.056,0.0,0.2222222222222222,0.2222222222222222,0.0,1.0,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Kai, Takuya",21,67.0,60.0,6,12,2.0,0.0,0,14.0,7.0,2.0,0.0,1.0,0.0,6,0,0.0,16,3.0,0.2,0.233,0.273,"Kai, Takuya","Kai, Takuya",False,takuya kai,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.506,0.033,0.08955223880597014,0.23880597014925373,0.0,2.0,1.0,3.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Kameda, Keita",2,3.0,3.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Kameda, Keita","Kameda, Keita",False,keita kameda,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Kawarada, Jumpei",4,9.0,8.0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,3,0.0,0.0,0.0,0.0,"Kawarada, Jumpei","Kawarada, Jumpei",False,jumpei kawarada,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Kishida, Yukinori",1,3.0,2.0,0,1,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1,0.0,0.5,0.5,0.667,"Kishida, Yukinori","Kishida, Yukinori",False,yukinori kishida,NPB,CL,g,Yomiuri Giants,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_g.html,4,1.167,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
