player_key,season,player_name,player_name_ko,player_name_statiz,player_name_en,arrival_season,kbo_team,kbo_team_raw,role_group,role_ko,template_status,release_note,pre_arrival_primary_league,pre_arrival_level,age_at_arrival,bats,throws,position_or_role,source_player_id,first_kbo_pa,first_kbo_ip,first_kbo_war,first_kbo_wrc_plus,first_kbo_era,first_kbo_k_bb_pct,renewed_next_year,in_season_replaced,injury_exit_flag,performance_exit_flag,temporary_foreign_flag,outcome_available,label_available,success,strong_success,failure,statiz_matched,source_confidence_1_5,coverage_gap,source,target_only_columns,accessed_at
조윌랜드,2019,조 윌랜드,조 윌랜드,,,2019,KIA,KIA 타이거즈,starter,투수,listed,,,,,,,투수,,,,,,,,0.0,0,0,0,0,False,True,0.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
제레미해즐베이커,2019,제레미 해즐베이커,제레미 해즐베이커,,,2019,KIA,KIA,unknown,,released,"성적 부진, KIA",,,,,,,,,,,,,,0.0,1,0,1,0,False,True,0.0,0.0,1.0,False,4,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
멜로하스주니어,2019,멜 로하스 주니어,멜 로하스 주니어,,,2019,KT,kt wiz,hitter,야수,listed,,,,,,,야수,,,,,,,,1.0,0,0,0,0,False,True,1.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
라울알칸타라,2019,라울 알칸타라,라울 알칸타라,,,2019,KT,kt wiz,starter,투수,listed,,,,,,,투수,,,,,,,,1.0,0,0,0,0,False,True,1.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
윌리엄쿠에바스,2019,윌리엄 쿠에바스,윌리엄 쿠에바스,,,2019,KT,kt wiz,starter,투수,listed,,,,,,,투수,,,,,,,,1.0,0,0,0,0,False,True,1.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
카를로스페게로,2019,카를로스 페게로,카를로스 페게로,,,2019,LG,LG 트윈스,hitter,야수,listed,,,,,,,야수,,,,,,,,0.0,0,0,0,0,False,True,0.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
케이시켈리,2019,케이시 켈리,케이시 켈리,,,2019,LG,LG 트윈스,starter,투수,listed,,,,,,,투수,,,,,,,,1.0,0,0,0,0,False,True,1.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
타일러윌슨,2019,타일러 윌슨,타일러 윌슨,,,2019,LG,LG 트윈스,starter,투수,listed,,,,,,,투수,,,,,,,,1.0,0,0,0,0,False,True,1.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
토미조셉,2019,토미 조셉,토미 조셉,,,2019,LG,LG,unknown,,released,"허리 부상 및 성적 부진, LG",,,,,,,,,,,,,,0.0,1,1,1,0,False,True,0.0,0.0,1.0,False,4,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
제이크스몰린스키,2019,제이크 스몰린스키,제이크 스몰린스키,,,2019,NC,NC 다이노스,hitter,야수,listed,,,,,,,야수,,,,,,,,0.0,0,0,0,0,False,True,0.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
드류루친스키,2019,드류 루친스키,드류 루친스키,,,2019,NC,NC 다이노스,starter,투수,listed,,,,,,,투수,,,,,,,,1.0,0,0,0,0,False,True,1.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
크리스천프리드릭,2019,크리스천 프리드릭,크리스천 프리드릭,,,2019,NC,NC 다이노스,starter,투수,listed,,,,,,,투수,,,,,,,,0.0,0,0,0,0,False,True,0.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
에디버틀러,2019,에디 버틀러,에디 버틀러,,,2019,NC,NC,unknown,,released,"어깨 부상 및 성적 부진, NC",,,,,,,,,,,,,,0.0,1,1,1,0,False,True,0.0,0.0,1.0,False,4,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
크리스티안베탕코우르트,2019,크리스티안 베탕코우르트,크리스티안 베탕코우르트,,,2019,NC,NC,unknown,,released,"성적 부진, NC",,,,,,,,,,,,,,0.0,1,0,1,0,False,True,0.0,0.0,1.0,False,4,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
제이미로맥,2019,제이미 로맥,제이미 로맥,,,2019,SK,SK 와이번스,hitter,야수,listed,,,,,,,야수,,,,,,,,1.0,0,0,0,0,False,True,1.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
앙헬산체스,2019,앙헬 산체스,앙헬 산체스,,,2019,SK,SK 와이번스,starter,투수,listed,,,,,,,투수,,,,,,,,0.0,0,0,0,0,False,True,0.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
