role_segment,replacement_relevant,split_family,query_si,si_name,bucket_group,split_label,bucket_path,players,pa,ab,r,h,doubles,triples,hr,tb,rbi,bb,hbp,so,gdp,sf,sb,avg,obp,slg,ops,iso,bb_pct,k_pct,hr_per_pa,rbi_per_pa
OF_high_leverage_usage,True,vsTeam,2,location_team_stadium,vsTeam,11001,vsTeam/11001,1,25,24,1,4,1,0,0,5,3,1,0,7,0,0,0.0,0.16666666666666666,0.2,0.20833333333333334,0.4083333333333333,0.041666666666666685,0.04,0.28,0.0,0.12
OF_high_leverage_usage,True,vsTeam,2,location_team_stadium,vsTeam,12001,vsTeam/12001,1,36,32,4,10,0,0,1,13,10,4,0,8,1,0,0.0,0.3125,0.3888888888888889,0.40625,0.7951388888888888,0.09375,0.1111111111111111,0.2222222222222222,0.027777777777777776,0.2777777777777778
OF_high_leverage_usage,True,vsTeam,2,location_team_stadium,vsTeam,2002,vsTeam/2002,1,22,20,1,5,0,0,1,8,6,2,0,4,1,0,0.0,0.25,0.3181818181818182,0.4,0.7181818181818183,0.15000000000000002,0.09090909090909091,0.18181818181818182,0.045454545454545456,0.2727272727272727
OF_high_leverage_usage,True,vsTeam,2,location_team_stadium,vsTeam,3001,vsTeam/3001,1,28,27,2,8,1,0,1,12,8,1,0,5,1,0,0.0,0.2962962962962963,0.32142857142857145,0.4444444444444444,0.7658730158730158,0.14814814814814814,0.03571428571428571,0.17857142857142858,0.03571428571428571,0.2857142857142857
OF_high_leverage_usage,True,vsTeam,2,location_team_stadium,vsTeam,5002,vsTeam/5002,1,38,35,3,10,0,0,2,16,5,2,0,5,2,1,1.0,0.2857142857142857,0.3157894736842105,0.45714285714285713,0.7729323308270677,0.17142857142857143,0.05263157894736842,0.13157894736842105,0.05263157894736842,0.13157894736842105
OF_high_leverage_usage,True,vsTeam,2,location_team_stadium,vsTeam,6002,vsTeam/6002,1,24,22,3,6,1,0,0,7,1,0,1,3,1,1,0.0,0.2727272727272727,0.2916666666666667,0.3181818181818182,0.6098484848484849,0.04545454545454547,0.0,0.125,0.0,0.041666666666666664
OF_high_leverage_usage,True,vsTeam,2,location_team_stadium,vsTeam,7002,vsTeam/7002,1,37,30,5,7,1,0,1,11,5,4,2,7,0,1,0.0,0.23333333333333334,0.35135135135135137,0.36666666666666664,0.718018018018018,0.1333333333333333,0.10810810810810811,0.1891891891891892,0.02702702702702703,0.13513513513513514
OF_lower_or_mixed_usage,True,after_count,4,ball_count,after_ballCount,after_0B_0S,after_ballCount/1/after_0B_0S,5,518,446,75,103,17,3,11,159,47,58,6,93,11,7,0.0,0.23094170403587444,0.3230174081237911,0.35650224215246634,0.6795196502762575,0.1255605381165919,0.11196911196911197,0.17953667953667954,0.021235521235521235,0.09073359073359073
OF_lower_or_mixed_usage,True,after_count,4,ball_count,after_ballCount,after_0B_1S,after_ballCount/2/after_0B_1S,5,419,366,54,79,9,3,9,121,37,44,4,93,7,4,0.0,0.21584699453551912,0.3038277511961722,0.33060109289617484,0.6344288440923471,0.11475409836065573,0.10501193317422435,0.22195704057279236,0.021479713603818614,0.0883054892601432
OF_lower_or_mixed_usage,True,after_count,4,ball_count,after_ballCount,after_0B_2S,after_ballCount/3/after_0B_2S,5,277,244,33,48,6,1,5,71,24,30,0,93,3,3,0.0,0.19672131147540983,0.2815884476534296,0.29098360655737704,0.5725720542108066,0.0942622950819672,0.10830324909747292,0.33574007220216606,0.018050541516245487,0.08664259927797834
OF_lower_or_mixed_usage,True,after_count,4,ball_count,after_ballCount,after_1B_0S,after_ballCount/4/after_1B_0S,5,373,310,51,73,14,1,8,113,31,58,2,73,7,3,0.0,0.23548387096774193,0.35656836461126007,0.36451612903225805,0.7210844936435181,0.12903225806451613,0.1554959785522788,0.19571045576407506,0.021447721179624665,0.08310991957104558
OF_lower_or_mixed_usage,True,after_count,4,ball_count,after_ballCount,after_1B_1S,after_ballCount/5/after_1B_1S,5,313,265,40,56,8,1,6,84,23,44,2,73,4,2,0.0,0.21132075471698114,0.3258785942492013,0.3169811320754717,0.6428597263246729,0.10566037735849054,0.14057507987220447,0.23322683706070288,0.019169329073482427,0.07348242811501597
OF_lower_or_mixed_usage,True,after_count,4,ball_count,after_ballCount,after_1B_2S,after_ballCount/6/after_1B_2S,5,222,190,28,39,6,1,4,59,20,30,0,73,1,2,0.0,0.20526315789473684,0.3108108108108108,0.3105263157894737,0.6213371266002845,0.10526315789473686,0.13513513513513514,0.32882882882882886,0.018018018018018018,0.09009009009009009
OF_lower_or_mixed_usage,True,after_count,4,ball_count,after_ballCount,after_2B_0S,after_ballCount/7/after_2B_0S,5,204,142,33,30,8,1,2,46,13,58,2,31,3,2,0.0,0.2112676056338028,0.4411764705882353,0.323943661971831,0.7651201325600663,0.11267605633802819,0.28431372549019607,0.15196078431372548,0.00980392156862745,0.06372549019607843
OF_lower_or_mixed_usage,True,after_count,4,ball_count,after_ballCount,after_2B_1S,after_ballCount/8/after_2B_1S,5,182,134,28,28,7,1,2,43,11,44,2,31,3,2,0.0,0.208955223880597,0.4065934065934066,0.3208955223880597,0.7274889289814663,0.11194029850746268,0.24175824175824176,0.17032967032967034,0.01098901098901099,0.06043956043956044
OF_lower_or_mixed_usage,True,after_count,4,ball_count,after_ballCount,after_2B_2S,after_ballCount/9/after_2B_2S,5,135,103,23,25,6,1,2,39,11,30,0,31,1,2,0.0,0.24271844660194175,0.4074074074074074,0.3786407766990291,0.7860481841064365,0.13592233009708737,0.2222222222222222,0.22962962962962963,0.014814814814814815,0.08148148148148149
OF_lower_or_mixed_usage,True,after_count,4,ball_count,after_ballCount,after_3B_0S,after_ballCount/10/after_3B_0S,5,104,45,24,8,2,0,1,13,6,58,0,12,0,1,0.0,0.17777777777777778,0.6346153846153846,0.28888888888888886,0.9235042735042734,0.11111111111111108,0.5576923076923077,0.11538461538461539,0.009615384615384616,0.057692307692307696
OF_lower_or_mixed_usage,True,after_count,4,ball_count,after_ballCount,after_3B_1S,after_ballCount/11/after_3B_1S,5,90,45,20,8,2,0,1,13,5,44,0,12,0,1,0.0,0.17777777777777778,0.5777777777777777,0.28888888888888886,0.8666666666666666,0.11111111111111108,0.4888888888888889,0.13333333333333333,0.011111111111111112,0.05555555555555555
OF_lower_or_mixed_usage,True,after_count,4,ball_count,after_ballCount,after_3B_2S,after_ballCount/12/after_3B_2S,5,69,38,16,8,2,0,1,13,5,30,0,12,0,1,0.0,0.21052631578947367,0.5507246376811594,0.34210526315789475,0.8928299008390541,0.13157894736842107,0.43478260869565216,0.17391304347826086,0.014492753623188406,0.07246376811594203
OF_lower_or_mixed_usage,True,day,1,time,day,0,day/0,5,87,78,9,16,2,0,2,24,4,5,3,18,4,1,3.0,0.20512820512820512,0.27586206896551724,0.3076923076923077,0.583554376657825,0.10256410256410259,0.05747126436781609,0.20689655172413793,0.022988505747126436,0.04597701149425287
OF_lower_or_mixed_usage,True,day,1,time,day,2,day/2,5,102,85,15,23,4,1,2,35,6,16,0,16,0,1,2.0,0.27058823529411763,0.38235294117647056,0.4117647058823529,0.7941176470588235,0.1411764705882353,0.1568627450980392,0.1568627450980392,0.0196078431372549,0.058823529411764705
OF_lower_or_mixed_usage,True,day,1,time,day,3,day/3,5,85,72,11,11,2,1,0,15,4,10,1,12,3,2,3.0,0.1527777777777778,0.25882352941176473,0.20833333333333334,0.46715686274509804,0.05555555555555555,0.11764705882352941,0.1411764705882353,0.0,0.047058823529411764
OF_lower_or_mixed_usage,True,day,1,time,day,4,day/4,5,78,71,14,16,2,0,1,21,8,7,0,18,1,0,2.0,0.22535211267605634,0.2948717948717949,0.29577464788732394,0.5906464427591188,0.0704225352112676,0.08974358974358974,0.23076923076923078,0.01282051282051282,0.10256410256410256
OF_lower_or_mixed_usage,True,day,1,time,day,5,day/5,5,72,59,14,15,2,1,4,31,13,9,1,9,2,2,3.0,0.2542372881355932,0.352112676056338,0.5254237288135594,0.8775364048698974,0.27118644067796616,0.125,0.125,0.05555555555555555,0.18055555555555555
OF_lower_or_mixed_usage,True,day,1,time,day,6,day/6,5,94,81,12,22,5,0,2,33,12,11,1,20,1,1,1.0,0.2716049382716049,0.3617021276595745,0.4074074074074074,0.7691095350669819,0.13580246913580246,0.11702127659574468,0.2127659574468085,0.02127659574468085,0.1276595744680851
OF_lower_or_mixed_usage,True,inning_context,3,game_situation,inning,1,inning/13/1,3,24,19,2,3,0,0,0,3,4,5,0,8,1,0,0.0,0.15789473684210525,0.3333333333333333,0.15789473684210525,0.49122807017543857,0.0,0.20833333333333334,0.3333333333333333,0.0,0.16666666666666666
OF_lower_or_mixed_usage,True,inning_context,3,game_situation,inning,10,inning/13/10,5,8,8,1,4,0,0,0,4,1,0,0,1,0,0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.125,0.0,0.125
OF_lower_or_mixed_usage,True,inning_context,3,game_situation,inning,11,inning/13/11,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.5,0.0,0.0,0.0
OF_lower_or_mixed_usage,True,inning_context,3,game_situation,inning,2,inning/13/2,5,86,75,14,16,3,1,4,33,9,9,1,17,0,0,0.0,0.21333333333333335,0.3058823529411765,0.44,0.7458823529411764,0.22666666666666666,0.10465116279069768,0.19767441860465115,0.046511627906976744,0.10465116279069768
OF_lower_or_mixed_usage,True,inning_context,3,game_situation,inning,3,inning/13/3,5,40,35,4,4,0,0,1,7,2,4,1,13,1,0,0.0,0.11428571428571428,0.225,0.2,0.42500000000000004,0.08571428571428573,0.1,0.325,0.025,0.05
OF_lower_or_mixed_usage,True,inning_context,3,game_situation,inning,4,inning/13/4,5,65,55,9,16,4,0,1,23,5,6,2,9,0,2,0.0,0.2909090909090909,0.36923076923076925,0.41818181818181815,0.7874125874125875,0.12727272727272726,0.09230769230769231,0.13846153846153847,0.015384615384615385,0.07692307692307693
OF_lower_or_mixed_usage,True,inning_context,3,game_situation,inning,5,inning/13/5,5,53,48,7,8,2,1,1,15,3,4,1,8,2,0,0.0,0.16666666666666666,0.24528301886792453,0.3125,0.5577830188679245,0.14583333333333334,0.07547169811320754,0.1509433962264151,0.018867924528301886,0.05660377358490566
OF_lower_or_mixed_usage,True,inning_context,3,game_situation,inning,6,inning/13/6,5,64,56,10,16,3,0,0,19,4,7,0,10,5,1,0.0,0.2857142857142857,0.359375,0.3392857142857143,0.6986607142857143,0.0535714285714286,0.109375,0.15625,0.0,0.0625
OF_lower_or_mixed_usage,True,inning_context,3,game_situation,inning,7,inning/13/7,5,60,52,8,11,3,1,0,16,1,8,0,9,0,0,0.0,0.21153846153846154,0.31666666666666665,0.3076923076923077,0.6243589743589744,0.09615384615384617,0.13333333333333333,0.15,0.0,0.016666666666666666
OF_lower_or_mixed_usage,True,inning_context,3,game_situation,inning,8,inning/13/8,5,49,44,8,10,0,0,3,19,9,3,1,8,0,1,0.0,0.22727272727272727,0.2857142857142857,0.4318181818181818,0.7175324675324675,0.20454545454545456,0.061224489795918366,0.16326530612244897,0.061224489795918366,0.1836734693877551
OF_lower_or_mixed_usage,True,inning_context,3,game_situation,inning,9,inning/13/9,5,67,53,12,14,2,0,1,19,9,11,0,10,2,3,0.0,0.2641509433962264,0.373134328358209,0.3584905660377358,0.7316248943959448,0.09433962264150941,0.16417910447761194,0.14925373134328357,0.014925373134328358,0.13432835820895522
OF_lower_or_mixed_usage,True,inning_context,3,game_situation,inning,innings_1_3,inning/14/innings_1_3,5,150,129,20,23,3,1,5,43,15,18,2,38,2,0,0.0,0.17829457364341086,0.28859060402684567,0.3333333333333333,0.621923937360179,0.15503875968992245,0.12,0.25333333333333335,0.03333333333333333,0.1
OF_lower_or_mixed_usage,True,inning_context,3,game_situation,inning,innings_4_6,inning/14/innings_4_6,5,182,159,26,40,9,1,2,57,12,17,3,27,7,3,0.0,0.25157232704402516,0.32967032967032966,0.3584905660377358,0.6881608957080655,0.10691823899371067,0.09340659340659341,0.14835164835164835,0.01098901098901099,0.06593406593406594
OF_lower_or_mixed_usage,True,inning_context,3,game_situation,inning,innings_7_9,inning/14/innings_7_9,5,176,149,28,35,5,1,4,54,19,22,1,27,2,4,0.0,0.2348993288590604,0.32954545454545453,0.3624161073825503,0.6919615619280048,0.12751677852348992,0.125,0.1534090909090909,0.022727272727272728,0.10795454545454546
OF_lower_or_mixed_usage,True,inning_context,3,game_situation,inning,innings_extra,inning/14/innings_extra,5,10,9,1,5,0,0,0,5,1,1,0,1,0,0,0.0,0.5555555555555556,0.6,0.5555555555555556,1.1555555555555554,0.0,0.1,0.1,0.0,0.1
OF_lower_or_mixed_usage,True,location,2,location_team_stadium,location,Away,location/Away,5,288,247,44,63,11,3,3,89,31,30,3,48,5,7,9.0,0.2550607287449393,0.3344947735191638,0.3603238866396761,0.69481866015884,0.10526315789473684,0.10416666666666667,0.16666666666666666,0.010416666666666666,0.1076388888888889
OF_lower_or_mixed_usage,True,location,2,location_team_stadium,location,Home,location/Home,5,230,199,31,40,6,0,8,70,16,28,3,45,6,0,5.0,0.20100502512562815,0.30869565217391304,0.35175879396984927,0.6604544461437623,0.15075376884422112,0.12173913043478261,0.1956521739130435,0.034782608695652174,0.06956521739130435
OF_lower_or_mixed_usage,True,month,1,time,month,month3,month/month3,3,23,19,4,4,1,0,0,5,0,4,0,3,0,0,2.0,0.21052631578947367,0.34782608695652173,0.2631578947368421,0.6109839816933638,0.05263157894736842,0.17391304347826086,0.13043478260869565,0.0,0.0
OF_lower_or_mixed_usage,True,month,1,time,month,month4,month/month4,5,230,192,38,45,6,1,5,68,27,28,5,44,6,4,5.0,0.234375,0.3406113537117904,0.3541666666666667,0.694778020378457,0.11979166666666669,0.12173913043478261,0.19130434782608696,0.021739130434782608,0.11739130434782609
OF_lower_or_mixed_usage,True,month,1,time,month,month5,month/month5,4,209,190,24,42,10,2,3,65,16,17,0,40,5,2,6.0,0.22105263157894736,0.2822966507177033,0.34210526315789475,0.6244019138755981,0.12105263157894738,0.08133971291866028,0.19138755980861244,0.014354066985645933,0.07655502392344497
OF_lower_or_mixed_usage,True,month,1,time,month,month6,month/month6,4,56,45,9,12,0,0,3,21,4,9,1,6,0,1,1.0,0.26666666666666666,0.39285714285714285,0.4666666666666667,0.8595238095238096,0.2,0.16071428571428573,0.10714285714285714,0.05357142857142857,0.07142857142857142
OF_lower_or_mixed_usage,True,pitcher_type,5,pitcher_type,type,vs_left,type/0/vs_left,5,126,113,18,30,5,1,4,49,13,10,1,25,2,2,0.0,0.26548672566371684,0.3253968253968254,0.4336283185840708,0.7590251439808962,0.16814159292035397,0.07936507936507936,0.1984126984126984,0.031746031746031744,0.10317460317460317
OF_lower_or_mixed_usage,True,pitcher_type,5,pitcher_type,type,vs_left_orthdodx,type/1/vs_left_orthdodx,5,126,113,18,30,5,1,4,49,13,10,1,25,2,2,0.0,0.26548672566371684,0.3253968253968254,0.4336283185840708,0.7590251439808962,0.16814159292035397,0.07936507936507936,0.1984126984126984,0.031746031746031744,0.10317460317460317
OF_lower_or_mixed_usage,True,pitcher_type,5,pitcher_type,type,vs_right,type/0/vs_right,5,392,333,57,73,12,2,7,110,34,48,5,68,9,5,0.0,0.21921921921921922,0.32225063938618925,0.3303303303303303,0.6525809697165196,0.1111111111111111,0.12244897959183673,0.17346938775510204,0.017857142857142856,0.08673469387755102
OF_lower_or_mixed_usage,True,pitcher_type,5,pitcher_type,type,vs_right_orthdodx,type/1/vs_right_orthdodx,5,382,323,56,69,11,2,7,105,34,48,5,65,9,5,0.0,0.21362229102167182,0.32020997375328086,0.32507739938080493,0.6452873731340858,0.11145510835913311,0.1256544502617801,0.17015706806282724,0.01832460732984293,0.08900523560209424
OF_lower_or_mixed_usage,True,pitcher_type,5,pitcher_type,type,vs_right_under,type/1/vs_right_under,5,10,10,1,4,1,0,0,5,0,0,0,3,0,0,0.0,0.4,0.4,0.5,0.9,0.09999999999999998,0.0,0.3,0.0,0.0
OF_lower_or_mixed_usage,True,runner_context,3,game_situation,runner,2_out_on_third,runner/12/2_out_on_third,4,39,31,4,6,1,0,1,10,11,7,1,8,0,0,0.0,0.1935483870967742,0.358974358974359,0.3225806451612903,0.6815550041356493,0.12903225806451613,0.1794871794871795,0.20512820512820512,0.02564102564102564,0.28205128205128205
OF_lower_or_mixed_usage,True,runner_context,3,game_situation,runner,lt2_out_on_first,runner/10/lt2_out_on_first,5,111,96,21,26,3,0,3,38,21,8,0,15,11,6,0.0,0.2708333333333333,0.3090909090909091,0.3958333333333333,0.7049242424242423,0.125,0.07207207207207207,0.13513513513513514,0.02702702702702703,0.1891891891891892
OF_lower_or_mixed_usage,True,runner_context,3,game_situation,runner,lt2_out_on_third,runner/11/lt2_out_on_third,5,29,20,4,4,1,0,1,8,16,2,0,4,3,7,0.0,0.2,0.20689655172413793,0.4,0.6068965517241379,0.2,0.06896551724137931,0.13793103448275862,0.034482758620689655,0.5517241379310345
OF_lower_or_mixed_usage,True,runner_context,3,game_situation,runner,no_runner,runner/9/no_runner,5,276,242,44,58,9,3,5,88,5,30,4,55,0,0,0.0,0.2396694214876033,0.3333333333333333,0.36363636363636365,0.696969696969697,0.12396694214876033,0.10869565217391304,0.19927536231884058,0.018115942028985508,0.018115942028985508
OF_lower_or_mixed_usage,True,runner_context,3,game_situation,runner,on_first,runner/9/on_first,5,100,93,16,23,3,0,2,32,5,5,1,15,5,0,0.0,0.24731182795698925,0.29292929292929293,0.34408602150537637,0.6370153144346693,0.09677419354838712,0.05,0.15,0.02,0.05
OF_lower_or_mixed_usage,True,runner_context,3,game_situation,runner,on_first_second,runner/9/on_first_second,5,43,38,3,7,2,0,1,12,6,5,0,7,3,0,0.0,0.18421052631578946,0.27906976744186046,0.3157894736842105,0.5948592411260709,0.13157894736842105,0.11627906976744186,0.16279069767441862,0.023255813953488372,0.13953488372093023
OF_lower_or_mixed_usage,True,runner_context,3,game_situation,runner,on_first_third,runner/9/on_first_third,4,24,17,3,6,1,0,0,7,12,2,1,3,1,4,0.0,0.35294117647058826,0.375,0.4117647058823529,0.7867647058823529,0.05882352941176466,0.08333333333333333,0.125,0.0,0.5
OF_lower_or_mixed_usage,True,runner_context,3,game_situation,runner,on_full,runner/9/on_full,5,22,19,2,3,1,0,1,7,12,1,0,4,2,2,0.0,0.15789473684210525,0.18181818181818182,0.3684210526315789,0.5502392344497608,0.21052631578947367,0.045454545454545456,0.18181818181818182,0.045454545454545456,0.5454545454545454
OF_lower_or_mixed_usage,True,runner_context,3,game_situation,runner,on_second,runner/9/on_second,5,31,22,4,5,1,0,1,9,4,9,0,4,0,0,0.0,0.22727272727272727,0.45161290322580644,0.4090909090909091,0.8607038123167156,0.18181818181818185,0.2903225806451613,0.12903225806451613,0.03225806451612903,0.12903225806451613
OF_lower_or_mixed_usage,True,runner_context,3,game_situation,runner,on_second_third,runner/9/on_second_third,3,10,7,0,0,0,0,0,0,1,2,0,2,0,1,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.1
OF_lower_or_mixed_usage,True,runner_context,3,game_situation,runner,on_third,runner/9/on_third,4,12,8,3,1,0,0,1,4,2,4,0,3,0,0,0.0,0.125,0.4166666666666667,0.5,0.9166666666666667,0.375,0.3333333333333333,0.25,0.08333333333333333,0.16666666666666666
OF_lower_or_mixed_usage,True,runner_context,3,game_situation,runner,risp,runner/7/risp,5,142,111,15,22,5,0,4,39,37,23,1,23,6,7,0.0,0.1981981981981982,0.323943661971831,0.35135135135135137,0.6752950133231823,0.15315315315315317,0.1619718309859155,0.1619718309859155,0.028169014084507043,0.2605633802816901
OF_lower_or_mixed_usage,True,runner_context,3,game_situation,runner,runner_on_base,runner/8/runner_on_base,5,242,204,31,45,8,0,6,71,42,28,2,38,11,7,0.0,0.22058823529411764,0.3112033195020747,0.3480392156862745,0.6592425351883492,0.12745098039215685,0.11570247933884298,0.15702479338842976,0.024793388429752067,0.17355371900826447
OF_lower_or_mixed_usage,True,score_context,3,game_situation,situation,2_out_risp,situation/0/2_out_risp,5,74,59,7,10,1,0,3,20,18,14,1,15,0,0,0.0,0.1694915254237288,0.33783783783783783,0.3389830508474576,0.6768208886852954,0.1694915254237288,0.1891891891891892,0.20270270270270271,0.04054054054054054,0.24324324324324326
OF_lower_or_mixed_usage,True,score_context,3,game_situation,situation,more_five_run,situation/6/more_five_run,5,107,87,18,19,0,0,3,28,8,16,1,9,5,3,0.0,0.21839080459770116,0.3364485981308411,0.3218390804597701,0.6582876785906112,0.10344827586206895,0.14953271028037382,0.08411214953271028,0.028037383177570093,0.07476635514018691
OF_lower_or_mixed_usage,True,score_context,3,game_situation,situation,tied_game,situation/1/tied_game,5,110,92,12,22,4,1,1,31,9,15,1,25,0,2,0.0,0.2391304347826087,0.34545454545454546,0.33695652173913043,0.6824110671936758,0.09782608695652173,0.13636363636363635,0.22727272727272727,0.00909090909090909,0.08181818181818182
OF_lower_or_mixed_usage,True,score_context,3,game_situation,situation,within_four_run,situation/5/within_four_run,5,411,359,57,84,17,3,8,131,39,42,5,84,6,4,0.0,0.233983286908078,0.3195121951219512,0.3649025069637883,0.6844147020857395,0.1309192200557103,0.10218978102189781,0.20437956204379562,0.019464720194647202,0.0948905109489051
OF_lower_or_mixed_usage,True,score_context,3,game_situation,situation,within_one_run,situation/2/within_one_run,5,224,189,32,43,9,1,4,66,20,28,3,46,1,4,0.0,0.2275132275132275,0.33035714285714285,0.3492063492063492,0.6795634920634921,0.12169312169312169,0.125,0.20535714285714285,0.017857142857142856,0.08928571428571429
OF_lower_or_mixed_usage,True,score_context,3,game_situation,situation,within_three_run,situation/4/within_three_run,5,375,325,52,75,17,2,7,117,33,40,5,80,5,4,0.0,0.23076923076923078,0.32085561497326204,0.36,0.6808556149732621,0.1292307692307692,0.10666666666666667,0.21333333333333335,0.018666666666666668,0.088
OF_lower_or_mixed_usage,True,score_context,3,game_situation,situation,within_two_run,situation/3/within_two_run,5,313,270,44,61,13,1,6,94,29,35,4,64,4,4,0.0,0.22592592592592592,0.3194888178913738,0.34814814814814815,0.6676369660395219,0.12222222222222223,0.11182108626198083,0.20447284345047922,0.019169329073482427,0.0926517571884984
OF_lower_or_mixed_usage,True,stadium,2,location_team_stadium,stadium,1001,stadium/1001,5,71,60,6,17,4,0,0,21,4,6,1,9,1,3,1.0,0.2833333333333333,0.34285714285714286,0.35,0.6928571428571428,0.06666666666666665,0.08450704225352113,0.1267605633802817,0.0,0.056338028169014086
OF_lower_or_mixed_usage,True,stadium,2,location_team_stadium,stadium,1003,stadium/1003,2,22,19,2,3,1,1,0,6,2,2,0,6,0,1,0.0,0.15789473684210525,0.22727272727272727,0.3157894736842105,0.5430622009569378,0.15789473684210525,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091
OF_lower_or_mixed_usage,True,stadium,2,location_team_stadium,stadium,2001,stadium/2001,5,230,199,31,40,6,0,8,70,16,28,3,45,6,0,5.0,0.20100502512562815,0.30869565217391304,0.35175879396984927,0.6604544461437623,0.15075376884422112,0.12173913043478261,0.1956521739130435,0.034782608695652174,0.06956521739130435
OF_lower_or_mixed_usage,True,stadium,2,location_team_stadium,stadium,2002,stadium/2002,3,24,23,4,6,2,0,0,8,2,1,0,3,0,0,1.0,0.2608695652173913,0.2916666666666667,0.34782608695652173,0.6394927536231885,0.08695652173913043,0.041666666666666664,0.125,0.0,0.08333333333333333
OF_lower_or_mixed_usage,True,stadium,2,location_team_stadium,stadium,4003,stadium/4003,5,63,56,10,13,0,2,0,17,5,6,0,6,3,1,2.0,0.23214285714285715,0.30158730158730157,0.30357142857142855,0.6051587301587301,0.0714285714285714,0.09523809523809523,0.09523809523809523,0.0,0.07936507936507936
OF_lower_or_mixed_usage,True,stadium,2,location_team_stadium,stadium,6001,stadium/6001,3,23,22,2,6,1,0,1,10,3,1,0,8,0,0,2.0,0.2727272727272727,0.30434782608695654,0.45454545454545453,0.7588932806324111,0.18181818181818182,0.043478260869565216,0.34782608695652173,0.043478260869565216,0.13043478260869565
OF_lower_or_mixed_usage,True,stadium,2,location_team_stadium,stadium,7003,stadium/7003,5,32,26,5,5,2,0,0,7,2,6,0,5,0,0,2.0,0.19230769230769232,0.34375,0.2692307692307692,0.6129807692307692,0.0769230769230769,0.1875,0.15625,0.0,0.0625
OF_lower_or_mixed_usage,True,stadium,2,location_team_stadium,stadium,8001,stadium/8001,4,33,24,10,8,1,0,1,12,8,7,1,5,1,1,0.0,0.3333333333333333,0.48484848484848486,0.5,0.9848484848484849,0.16666666666666669,0.21212121212121213,0.15151515151515152,0.030303030303030304,0.24242424242424243
OF_lower_or_mixed_usage,True,stadium,2,location_team_stadium,stadium,8005,stadium/8005,5,20,17,5,5,0,0,1,8,5,1,1,6,0,1,1.0,0.29411764705882354,0.35,0.47058823529411764,0.8205882352941176,0.1764705882352941,0.05,0.3,0.05,0.25
OF_lower_or_mixed_usage,True,terminal_count,4,ball_count,ballCount,0B_0S,ballCount/0/0B_0S,5,39,35,10,7,2,0,0,9,2,0,2,0,1,2,0.0,0.2,0.23076923076923078,0.2571428571428571,0.4879120879120879,0.057142857142857106,0.0,0.0,0.0,0.05128205128205128
OF_lower_or_mixed_usage,True,terminal_count,4,ball_count,ballCount,0B_1S,ballCount/0/0B_1S,4,51,47,9,14,1,2,2,25,10,0,2,0,1,1,0.0,0.2978723404255319,0.32,0.5319148936170213,0.8519148936170213,0.23404255319148937,0.0,0.0,0.0392156862745098,0.19607843137254902
OF_lower_or_mixed_usage,True,terminal_count,4,ball_count,ballCount,0B_2S,ballCount/0/0B_2S,5,55,54,5,9,0,0,1,12,4,0,0,20,2,1,0.0,0.16666666666666666,0.16363636363636364,0.2222222222222222,0.38585858585858585,0.05555555555555555,0.0,0.36363636363636365,0.01818181818181818,0.07272727272727272
OF_lower_or_mixed_usage,True,terminal_count,4,ball_count,ballCount,1B_0S,ballCount/0/1B_0S,5,38,37,6,15,5,0,2,26,6,0,0,0,3,1,0.0,0.40540540540540543,0.39473684210526316,0.7027027027027027,1.097439544807966,0.2972972972972973,0.0,0.0,0.05263157894736842,0.15789473684210525
OF_lower_or_mixed_usage,True,terminal_count,4,ball_count,ballCount,1B_1S,ballCount/0/1B_1S,5,44,44,7,14,1,0,2,21,3,0,0,0,1,0,0.0,0.3181818181818182,0.3181818181818182,0.4772727272727273,0.7954545454545454,0.15909090909090912,0.0,0.0,0.045454545454545456,0.06818181818181818
OF_lower_or_mixed_usage,True,terminal_count,4,ball_count,ballCount,1B_2S,ballCount/0/1B_2S,5,87,87,5,14,0,0,2,20,9,0,0,42,0,0,0.0,0.16091954022988506,0.16091954022988506,0.22988505747126436,0.3908045977011494,0.06896551724137931,0.0,0.4827586206896552,0.022988505747126436,0.10344827586206896
OF_lower_or_mixed_usage,True,terminal_count,4,ball_count,ballCount,2B_0S,ballCount/0/2B_0S,3,8,8,1,2,1,0,0,3,1,0,0,0,0,0,0.0,0.25,0.25,0.375,0.625,0.125,0.0,0.0,0.0,0.125
OF_lower_or_mixed_usage,True,terminal_count,4,ball_count,ballCount,2B_1S,ballCount/0/2B_1S,3,26,24,1,3,1,0,0,4,0,0,2,0,2,0,0.0,0.125,0.19230769230769232,0.16666666666666666,0.358974358974359,0.04166666666666666,0.0,0.0,0.0,0.0
OF_lower_or_mixed_usage,True,terminal_count,4,ball_count,ballCount,2B_2S,ballCount/0/2B_2S,5,66,65,7,17,4,1,1,26,6,0,0,19,1,1,0.0,0.26153846153846155,0.25757575757575757,0.4,0.6575757575757576,0.13846153846153847,0.0,0.2878787878787879,0.015151515151515152,0.09090909090909091
OF_lower_or_mixed_usage,True,terminal_count,4,ball_count,ballCount,3B_0S,ballCount/0/3B_0S,4,14,0,4,0,0,0,0,0,1,14,0,0,0,0,0.0,,1.0,,,,1.0,0.0,0.0,0.07142857142857142
